ERROR 2018-10-23 16:32:17,341 exception 80 Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
    alipay_url =settings.ALIPAY_private_PATH +"?"+order_strging
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/conf/__init__.py", line 57, in __getattr__
    val = getattr(self._wrapped, name)
AttributeError: 'Settings' object has no attribute 'ALIPAY_private_PATH'
ERROR 2018-11-07 16:20:09,754 basehttp 124 "GET /orders/20181107160719000000001/payment/ HTTP/1.1" 500 20766
ERROR 2018-11-07 16:21:09,273 exception 135 Internal Server Error: /orders/20181107160719000000001/payment/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/payments/views.py", line 37, in get
    return Response({"alipay_url ":alipay_url })
TypeError: __init__() takes 1 positional argument but 2 were given
ERROR 2018-11-07 16:21:09,371 basehttp 124 "GET /orders/20181107160719000000001/payment/ HTTP/1.1" 500 20573
INFO 2018-11-07 16:22:17,770 basehttp 124 "GET /orders/20181107160719000000001/payment/ HTTP/1.1" 200 926
INFO 2018-11-07 16:23:35,362 basehttp 124 "GET /orders/20181107160719000000001/payment/ HTTP/1.1" 200 915
INFO 2018-11-07 16:24:21,116 basehttp 124 "GET /orders/20181107160719000000001/payment/ HTTP/1.1" 200 927
INFO 2018-11-07 16:25:53,704 basehttp 124 "GET /orders/20181107160719000000001/payment/ HTTP/1.1" 200 922
INFO 2018-11-07 16:33:55,584 basehttp 124 "OPTIONS /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 200 0
ERROR 2018-11-07 16:33:55,642 exception 135 Internal Server Error: /payment/status/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/request.py", line 412, in __getattr__
    return getattr(self._request, attr)
AttributeError: 'WSGIRequest' object has no attribute 'query_query_params'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/payments/views.py", line 44, in put
    parmar = request.query_query_params.dict()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/request.py", line 414, in __getattr__
    return self.__getattribute__(attr)
AttributeError: 'Request' object has no attribute 'query_query_params'
ERROR 2018-11-07 16:33:55,783 basehttp 124 "PUT /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 500 23385
ERROR 2018-11-07 16:34:33,776 exception 135 Internal Server Error: /payment/status/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 497, in dispatch
    self.response = self.finalize_response(request, response, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 412, in finalize_response
    % type(response)
AssertionError: Expected a `Response`, `HttpResponse` or `HttpStreamingResponse` to be returned from the view, but received a `<class 'NoneType'>`
ERROR 2018-11-07 16:34:34,034 basehttp 124 "PUT /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 500 101073
INFO 2018-11-07 16:35:29,434 basehttp 124 "PUT /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 200 4
INFO 2018-11-07 16:46:31,882 basehttp 124 "OPTIONS /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 200 0
ERROR 2018-11-07 16:46:31,932 exception 135 Internal Server Error: /payment/status/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/payments/views.py", line 44, in put
    signature = parmar.pop()
TypeError: pop expected at least 1 arguments, got 0
ERROR 2018-11-07 16:46:32,143 basehttp 124 "PUT /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 500 22831
ERROR 2018-11-07 16:47:17,247 exception 135 Internal Server Error: /payment/status/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/payments/views.py", line 67, in put
    order_id = order.id,
AttributeError: 'OrderInfo' object has no attribute 'id'
ERROR 2018-11-07 16:47:17,390 basehttp 124 "PUT /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 500 22878
ERROR 2018-11-07 16:47:36,444 exceptions 25 [<payments.views.PaymentStatusView object at 0x7f9840ab8630>] (1146, "Table 'meiduo.tb_payment' doesn't exist")
ERROR 2018-11-07 16:47:36,445 basehttp 124 "PUT /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 507 35
INFO 2018-11-07 17:08:33,661 basehttp 124 "OPTIONS /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 200 0
ERROR 2018-11-07 17:08:34,090 exception 135 Internal Server Error: /payment/status/
Traceback (most recent call last):
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/payments/views.py", line 60, in put
    order = OrderInfo.objects.get(pk=order_id)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/db/models/manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/db/models/query.py", line 380, in get
    self.model._meta.object_name
orders.models.DoesNotExist: OrderInfo matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/Desktop/meiduo/meiduo/meiduo/apps/payments/views.py", line 62, in put
    raise Exception("订单错误")
Exception: 订单错误
ERROR 2018-11-07 17:08:34,202 basehttp 124 "PUT /payment/status/?charset=utf-8&out_trade_no=20181107160719000000001&method=alipay.trade.page.pay.return&total_amount=3788.00&sign=ksLsi3cLT0EaL%2BhEwmhlspboLX9tw5%2BBjEUvprd51cETkNP8pVI8ML%2BtnYlGsBtFH9cMJTrt%2F22g8vUnPyFvvpEFr7ho7UvdUQPyvN2QEVwgdOP0tHiWVr7zc%2FuX3akymNOivsKkw0U26rmJF57NYxNKa3LASq1iBCrlivWxlpaujhq8FEk7jptaLjRzmLalA9uKpvnzDcfskfZCrlMH1zU2f1Ne7U9uQQuZXR4CXG1IJDPPwqiftP7YWuwgOwVdjyepjguVhnJ%2Fhms894F5xKOq13Q795jE5iwvSvTvbdnANNhzgMPIH%2FGREasmQqRbtcw3NM6DRf1oGORmTjW7jw%3D%3D&trade_no=2018110722001458810200783643&auth_app_id=2016092000553061&version=1.0&app_id=2016092000553061&sign_type=RSA2&seller_id=2088102176436462&timestamp=2018-11-07+16%3A31%3A02 HTTP/1.1" 500 23441
WARNING 2018-11-07 17:11:04,222 basehttp 124 "GET /user/ HTTP/1.1" 401 4994
INFO 2018-11-07 17:11:04,315 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2018-11-07 17:11:04,320 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
